K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,end_shelf,rectangle,rectangle_path,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,respText.stopped,keyResp.stopped,subject,session,date,expName,psychopyVersion,frameRate,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,3,3,15,,,,,,,,,60.458031966059934,67.12793959415285,67.86875838501146,67.86875838501146,67.86875838501146,68.757985578035,68.757985578035,left,0.41853970306692645,61.513119221141096,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,3,per_3,per_K,1,1,1,no,O-B-X,O-B-O,O-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_O-B-X.png,stimuli/m0_wW-R_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/mW-R_none_O-B-X.png,stimuli/mB-R_none_O-B-X.png,stimuli/mB-R_none_O-B-O.png,stimuli/mB-R_none_O-B-X.png,stimuli/mW-L_none_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/m0_wW-L_O-B-X.png,0,4,4,2,,,,,,,,,69.20766095787985,75.87793911295012,76.6201258059591,76.6201258059591,76.6201258059591,77.50816025503445,77.50816025503445,left,0.2770163656095974,70.26459603582043,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,1,per_1,per_K,1,1,1,no,B-X-X,B-O-X,B-X-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-M_none_B-X-X.png,stimuli/mB-M_none_B-O-X.png,stimuli/mB-M_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,0,5,5,0,,,,,,,,,77.80762496386888,84.47735518810805,85.21754713071277,85.21754713071277,85.21754713071277,86.10811752412701,86.10811752412701,left,0.8198794387863018,78.86627376906108,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,10,mem_1,mem_K,1,1,1,no,O-X-B,X-X-B,X-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_X-X-B.png,stimuli/mB-M_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,6,6,9,,,,,,,,,86.95784782536794,93.62552619643975,94.36699397087796,94.36699397087796,94.36699397087796,95.25818351318594,95.25818351318594,left,0.5986552689573728,88.01487721927697,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,13,mem_4,mem_K,1,1,1,no,B-X-O,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,7,7,12,,,,,,,,,95.87455528747523,102.54704698029673,103.2826835263404,103.2826835263404,103.2826835263404,104.17481943627354,104.17481943627354,left,0.09805472654988989,96.92971825198038,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,22,no_4,no_K,0,0,0,no,O-X-X,O-O-X,O-X-X,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/mW-R_none_O-X-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mB-M_none_O-O-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,8,8,21,,,,,,,,,104.29101220268058,110.9637849185965,111.70004125521518,111.70004125521518,111.70004125521518,112.59131356462603,112.59131356462603,right,0.8648906059097499,105.34378615044989,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,7,per_7,per_K,1,1,1,switch,B-X-O,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_B-X-O.png,stimuli/m0_wW-R_B-X-O.png,stimuli/m0_none_B-X-O.png,stimuli/mW-R_none_B-X-O.png,stimuli/mB-R_none_B-X-O.png,stimuli/mB-R_none_O-X-B.png,stimuli/mB-R_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,9,9,6,,,,,,,,,113.47458826593356,120.14463929279009,120.88395319879055,120.88395319879055,120.88395319879055,121.77473917149473,121.77473917149473,left,0.23407565825618804,114.53151339897886,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,17,mem_8,mem_K,1,1,1,switch,O-X-B,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,10,10,16,,,,,,,,,122.04145282501122,128.71180444391211,129.4519226019038,129.4519226019038,129.4519226019038,130.34143562999088,130.34143562999088,left,0.5154291371582076,123.10067682928639,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,5,per_5,per_K,1,1,1,no,X-B-O,O-B-O,X-B-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,0,11,11,4,,,,,,,,,130.8748225159943,137.54414917062968,138.28322183305863,138.28322183305863,138.28322183305863,139.17478286480764,139.17478286480764,left,0.9782410615007393,131.9340920742252,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,25,no_7,no_K,0,0,0,hide,B-X-X,B-O-O,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-L_none_B-X-X.png,stimuli/mB-L_none_B-O-O.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,12,12,24,,,,,,,,,140.17466352623887,146.84542416839395,147.56070130009903,147.56070130009903,147.56070130009903,148.47462804545648,148.47462804545648,right,0.934378688398283,141.2301607670379,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,9,per_9,per_K,1,1,1,switch,X-O-B,X-B-O,X-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/mW-R_none_X-O-B.png,stimuli/mB-R_none_X-O-B.png,stimuli/mB-R_none_X-B-O.png,stimuli/mB-R_none_X-B-X.png,stimuli/mW-L_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,13,13,8,,,,,,,,,149.4412738813553,156.11083440110087,156.8544278133195,156.8544278133195,156.8544278133195,157.74165704793995,157.74165704793995,right,0.3950165336718783,150.49429645109922,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,23,no_5,no_K,0,0,0,no,X-O-X,X-O-O,X-O-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-R_none_X-O-X.png,stimuli/mB-R_none_X-O-O.png,stimuli/mB-R_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,14,14,22,,,,,,,,,158.15758399735205,164.82717755972408,165.56582997081568,165.56582997081568,165.56582997081568,166.45796395593788,166.45796395593788,right,0.40682784281671047,159.21574293705635,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,12,mem_3,mem_K,1,1,1,no,X-O-B,X-O-B,X-O-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-X.png,stimuli/mW-L_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,15,15,11,,,,,,,,,166.89147505664732,173.56089602725115,174.29864794551395,174.29864794551395,174.29864794551395,175.19131157564698,175.19131157564698,left,0.6967438630526885,167.94866549340077,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,6,per_6,per_K,1,1,1,no,X-B-X,O-B-X,X-B-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-X.png,stimuli/mW-R_w0_X-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mW-L_w0_X-B-X.png,stimuli/m0_wW-R_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,16,16,5,,,,,,,,,175.90799574746052,182.5558100232738,183.31766865076497,183.31766865076497,183.31766865076497,184.20802795601776,184.20802795601776,left,0.16146680840756744,176.96481277002022,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,2,per_2,per_K,1,1,1,no,X-X-B,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,17,17,1,,,,,,,,,184.39135539729614,191.06255618057912,191.7990114148124,191.7990114148124,191.7990114148124,192.69137252814835,192.69137252814835,left,0.748686611361336,185.44800848973682,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,8,per_8,per_K,1,1,1,switch,O-X-B,B-X-O,B-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/mW-R_none_O-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_B-X-O.png,stimuli/mB-L_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,0,18,18,7,,,,,,,,,193.4581891593407,200.12795980472583,200.8704252751777,200.8704252751777,200.8704252751777,201.75784121686593,201.75784121686593,left,0.3157587297610007,194.5222377134487,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,24,no_6,no_K,0,0,0,no,X-X-X,X-X-O,X-X-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-R_none_X-X-X.png,stimuli/mB-R_none_X-X-O.png,stimuli/mB-R_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,19,19,23,,,,,,,,,202.0913818955887,208.75989274930907,209.50048858235823,209.50048858235823,209.50048858235823,210.39154852041975,210.39154852041975,right,0.8970927679911256,203.1489354808582,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,21,no_3,no_K,0,0,0,no,X-X-O,X-O-O,X-X-O,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/mW-R_none_X-X-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mB-M_none_X-O-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,20,20,20,,,,,,,,,211.30804521520622,217.97935186332325,218.71657317411155,218.71657317411155,218.71657317411155,219.60804373951396,219.60804373951396,right,0.32049634208669886,212.36626606981736,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,15,mem_6,mem_K,1,1,1,no,X-B-O,X-B-X,X-X-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-X.png,stimuli/mB-R_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,21,21,14,,,,,,,,,219.95823920454131,226.62898380652769,227.3692033381667,227.3692033381667,227.3692033381667,228.25809048046358,228.25809048046358,left,0.5819748184876516,221.01781320438022,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,27,no_9,no_K,0,0,0,hide,X-X-B,O-O-B,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-M_none_X-X-B.png,stimuli/mB-M_none_O-O-B.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,22,22,26,,,,,,,,,228.85808752907906,235.53214730485342,236.26729783503106,236.26729783503106,236.26729783503106,237.15833499620203,237.15833499620203,right,0.458474169485271,229.91085506079253,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,11,mem_2,mem_K,1,1,1,no,O-B-O,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-O.png,stimuli/mW-R_w0_O-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,23,23,10,,,,,,,,,237.6417215934489,244.31247357389657,245.05104482191382,245.05104482191382,245.05104482191382,245.9414538515848,245.9414538515848,left,0.15525157935917377,238.69484906562138,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,28,no_10,no_K,0,0,0,hide,O-B-O,O-B-O,X-O-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-B-O.png,stimuli/m0_wW-R_O-B-O.png,stimuli/m0_none_O-B-O.png,stimuli/mW-R_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,24,24,27,,,,,,,,,246.12480374902952,252.79450349707622,253.533146925678,253.533146925678,253.533146925678,254.42461364145856,254.42461364145856,right,0.5359550480498001,247.18111550755566,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,26,no_8,no_K,0,0,0,hide,X-B-O,O-B-O,X-O-X,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/mW-R_none_X-B-O.png,stimuli/mB-L_none_X-B-O.png,stimuli/mB-L_none_O-B-O.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,25,25,25,,,,,,,,,254.99132485687733,261.66187697736314,262.3994008049485,262.3994008049485,262.3994008049485,263.2914805744658,263.2914805744658,right,0.9250305015011691,256.0456883813604,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,4,per_4,per_K,1,1,1,no,O-X-B,O-O-B,O-X-B,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-O-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mW-L_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_wW-L_O-X-B.png,0,26,26,3,,,,,,,,,264.2416243260959,270.9130397262634,271.65085420099786,271.65085420099786,271.65085420099786,272.5416263792431,272.5416263792431,left,0.25074873032281175,265.30004375748103,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,20,no_2,no_K,0,0,0,no,X-O-X,O-O-X,X-O-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mB-L_none_O-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,27,27,19,,,,,,,,,272.8250201624469,279.4952434602892,280.234378037625,280.234378037625,280.234378037625,281.12500713788904,281.12500713788904,right,0.5320149509352632,273.88010709674563,,,S1,B-M,2023-01-25_09h24.14.468,knowing_that_K_ONLY,2022.2.5,60.088286271740564,
